session_uuid,item_id,qty_delta,category
0be11087-dcd6-44d3-a981-8c316b5cadb3,21946,-6.0,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,537,19.0,LOOT
0be11087-dcd6-44d3-a981-8c316b5cadb3,562,272.0,LOOT
0be11087-dcd6-44d3-a981-8c316b5cadb3,995,26069.0,LOOT
0be11087-dcd6-44d3-a981-8c316b5cadb3,557,-10.0,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,29134,-7.0,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,22209,-0.25,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,24949,-10.0,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,2552,-0.125,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,22124,4.0,LOOT
0be11087-dcd6-44d3-a981-8c316b5cadb3,1751,2.0,LOOT
0be11087-dcd6-44d3-a981-8c316b5cadb3,3144,-7.0,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,2434,-1.5,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,556,-10.0,SUPPLY
0be11087-dcd6-44d3-a981-8c316b5cadb3,21944,-7.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,1305,1.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,21946,-47.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,562,-33.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,24949,-6.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,1303,7.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,537,37.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,985,1.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,4585,1.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,3144,-41.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,450,14.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,2552,-0.75,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,21930,132.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1514,150.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1754,25.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,23733,-2.75,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,1377,2.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1751,20.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1752,83.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1748,74.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,557,-66.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,11232,48.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,29824,-2.25,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,22209,-2.25,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,1616,3.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,2434,-11.75,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,995,81659.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,4087,1.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,22124,38.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,229,15.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1750,20.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,29134,-57.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,24365,1.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,556,-66.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,21944,-57.0,SUPPLY
063e9486-b98d-42e7-a306-516a3ddcfa5f,1602,29.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1201,3.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,9194,16.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1988,536.0,LOOT
063e9486-b98d-42e7-a306-516a3ddcfa5f,1392,15.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,452,3.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,11951,-1.5,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,561,-21.0,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,379,-25.0,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,811,20.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,868,25.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,892,225.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,11993,5.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,2434,-11.0,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,23733,-3.0,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,13510,2.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,28893,-44.0,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,11232,40.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,560,225.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,4697,-105.0,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,830,350.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,11237,80.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,565,200.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,24365,1.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,19677,1.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,9144,-208.0,SUPPLY
8dc63447-d958-42ce-b757-9896f812f060,995,651808.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,536,69.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,805,30.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,1747,148.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,566,350.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,24364,1.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,13441,11.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,563,300.0,LOOT
8dc63447-d958-42ce-b757-9896f812f060,2552,-1.375,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,9144,-214.0,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,11993,15.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,995,783041.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,4697,-149.0,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,13510,4.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,19677,1.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,892,300.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,805,30.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,565,150.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,811,20.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,13441,8.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,11237,80.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,561,-29.0,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,23733,-2.75,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,1247,1.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,1747,146.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,560,225.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,2552,-1.375,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,563,296.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,28893,-32.0,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,379,-10.0,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,452,3.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,2434,-10.75,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,19582,120.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,11232,80.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,11951,-1.25,SUPPLY
41dcdbec-f54e-4750-919f-15d0b2de6fdb,536,68.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,566,150.0,LOOT
41dcdbec-f54e-4750-919f-15d0b2de6fdb,830,250.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,830,150.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,11993,20.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,2528,1.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,28893,-4.0,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,13510,4.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,805,30.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,1631,1.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,811,100.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,566,250.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,563,300.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,23733,-3.75,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,9243,-253.0,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,995,376454.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,561,-18.0,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,24364,1.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,536,78.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,1163,2.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,11232,120.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,892,600.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,13441,14.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,1747,180.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,1303,1.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,2552,-1.75,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,379,-18.0,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,565,250.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,19582,120.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,2434,-23.25,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,560,600.0,LOOT
a2374e74-75ac-47f4-89ff-04f8340132cf,4697,-90.0,SUPPLY
a2374e74-75ac-47f4-89ff-04f8340132cf,11951,-1.75,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,4087,1.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,384,140.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,2434,-14.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,995,124323.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,3144,-42.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,30900,80.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,22124,44.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,21944,-74.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,556,-83.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,4585,1.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,563,-1.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,1754,111.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,557,-80.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,2552,-0.875,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,5295,1.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,9191,58.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,554,-1.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,22209,-2.75,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,21907,1.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,21880,88.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,9193,17.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,1377,1.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,562,1412.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,1514,50.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,1303,2.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,5304,1.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,21930,240.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,23733,-3.25,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,11232,30.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,229,16.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,1201,5.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,29824,-2.5,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,1602,16.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,21946,-46.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,537,34.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,450,28.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,9194,7.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,5300,2.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,1751,27.0,LOOT
ca00c97a-642d-464f-af46-b07ce99c8942,24949,-8.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,29134,-62.0,SUPPLY
ca00c97a-642d-464f-af46-b07ce99c8942,560,749.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,4697,-102.0,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,561,-20.0,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,1747,158.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,892,150.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,23733,-3.25,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,2434,-16.5,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,379,-13.0,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,995,592374.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,565,250.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,13441,5.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,868,25.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,9243,-221.0,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,1631,1.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,1621,1.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,563,598.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,452,6.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,1619,1.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,19679,1.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,11237,40.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,11993,10.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,566,400.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,11951,-1.5,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,11232,120.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,560,450.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,2552,-1.125,SUPPLY
20f6cb79-8b04-4501-9500-d20f44b75138,13510,5.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,24365,1.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,811,60.0,LOOT
20f6cb79-8b04-4501-9500-d20f44b75138,830,150.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,892,75.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,1303,1.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,379,-7.0,SUPPLY
46d3e06b-13fb-45b9-b274-a689599f964a,23733,-1.75,SUPPLY
46d3e06b-13fb-45b9-b274-a689599f964a,561,-18.0,SUPPLY
46d3e06b-13fb-45b9-b274-a689599f964a,536,47.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,4697,-91.0,SUPPLY
46d3e06b-13fb-45b9-b274-a689599f964a,563,149.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,995,348822.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,2434,-11.75,SUPPLY
46d3e06b-13fb-45b9-b274-a689599f964a,1747,96.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,11232,40.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,868,25.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,9243,-124.0,SUPPLY
46d3e06b-13fb-45b9-b274-a689599f964a,13510,1.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,566,50.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,11237,40.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,11951,-0.75,SUPPLY
46d3e06b-13fb-45b9-b274-a689599f964a,830,100.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,811,20.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,560,450.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,11993,5.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,565,200.0,LOOT
46d3e06b-13fb-45b9-b274-a689599f964a,2552,-0.875,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,892,525.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,1149,1.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,2552,-1.75,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,11951,-1.5,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,23733,-3.25,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,830,350.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,452,3.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,1303,1.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,536,77.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,11993,10.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,13441,6.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,19681,1.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,811,40.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,565,200.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,563,281.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,1747,198.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,805,90.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,561,-21.0,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,566,150.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,560,225.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,995,533387.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,9144,-207.0,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,1619,1.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,2434,-20.0,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,379,-21.0,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,4697,-124.0,SUPPLY
a41b2634-f132-4ce6-9b39-d46411ca9bd8,19582,40.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,11232,40.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,13510,3.0,LOOT
a41b2634-f132-4ce6-9b39-d46411ca9bd8,11237,160.0,LOOT
