item_id,priced_days,volume_days,trailing_60d_total_val,trailing_60d_avg_daily_val,eligible,exclusion_reason,rank,selected,weighting_basis_sqrt_val,rebalance_date,item_name
3789,60,60,19592698,326544.9666666667,True,,3084.0,False,571.4411314095851,2026-03-02,Fremennik black cloak
3791,60,60,2567728,42795.46666666667,True,,3718.0,False,206.87065201875947,2026-03-02,Fremennik boots
3793,56,56,688367,11472.783333333333,True,,3890.0,False,107.11107941447203,2026-03-02,Fremennik robe
3795,47,47,1007263,16787.716666666667,True,,3851.0,False,129.56742131672863,2026-03-02,Fremennik skirt
3797,60,60,21675164,361252.73333333334,True,,3042.0,False,601.0430378378352,2026-03-02,Fremennik hat
3799,60,60,2163714,36061.9,True,,3748.0,False,189.89971037366013,2026-03-02,Fremennik gloves
3801,60,60,367358507,6122641.783333333,True,,1928.0,False,2474.3972565724634,2026-03-02,Keg of beer
3803,60,60,66229944,1103832.4,True,,2589.0,False,1050.6342846109678,2026-03-02,Beer tankard
3827,60,60,39976549,666275.8166666667,True,,2774.0,False,816.2572000703373,2026-03-02,Saradomin page 1
3828,60,60,26462674,441044.56666666665,True,,2956.0,False,664.1118630672597,2026-03-02,Saradomin page 2
3829,60,60,39235721,653928.6833333333,True,,2777.0,False,808.6585703084667,2026-03-02,Saradomin page 3
3830,60,60,24893272,414887.86666666664,True,,2981.0,False,644.1178981107936,2026-03-02,Saradomin page 4
3831,60,60,186015567,3100259.45,True,,2173.0,False,1760.7553634733022,2026-03-02,Zamorak page 1
3832,60,60,156559484,2609324.7333333334,True,,2260.0,False,1615.3404388342828,2026-03-02,Zamorak page 2
3833,60,60,186390954,3106515.9,True,,2172.0,False,1762.5311061084851,2026-03-02,Zamorak page 3
3834,60,60,157454330,2624238.8333333335,True,,2255.0,False,1619.9502564379356,2026-03-02,Zamorak page 4
3835,60,60,32412769,540212.8166666667,True,,2864.0,False,734.9917119714117,2026-03-02,Guthix page 1
3836,60,60,28976252,482937.5333333333,True,,2923.0,False,694.9370714916088,2026-03-02,Guthix page 2
3837,60,60,32006403,533440.05,True,,2871.0,False,730.3698035926732,2026-03-02,Guthix page 3
3838,60,60,31132981,518883.01666666666,True,,2890.0,False,720.3353501437138,2026-03-02,Guthix page 4
3853,60,60,3402876872,56714614.53333333,True,,1170.0,False,7530.910604524086,2026-03-02,Games necklace(8)
4012,60,60,349742859,5829047.65,True,,1943.0,False,2414.342073940642,2026-03-02,Monkey nuts
4014,60,60,84213828,1403563.8,True,,2492.0,False,1184.72097980917,2026-03-02,Monkey bar
4016,42,42,556400,9273.333333333334,False,Insufficient priced days (<45). ,,False,96.29814813034223,2026-03-02,Banana stew
4087,60,60,264479906117,4407998435.283334,True,,190.0,False,66392.75890700231,2026-03-02,Dragon platelegs
4089,60,60,3193930504,53232175.06666667,True,,1193.0,False,7296.038313130399,2026-03-02,Mystic hat
4091,60,60,47790624187,796510403.1166667,True,,490.0,False,28222.515889209215,2026-03-02,Mystic robe top
4093,60,60,33249154846,554152580.7666667,True,,568.0,False,23540.445636535147,2026-03-02,Mystic robe bottom
4095,60,60,1494387457,24906457.616666667,True,,1430.0,False,4990.636995080555,2026-03-02,Mystic gloves
4097,60,60,2736804685,45613411.416666664,True,,1237.0,False,6753.770163150851,2026-03-02,Mystic boots
4099,60,60,998474333,16641238.883333333,True,,1570.0,False,4079.367461179899,2026-03-02,Mystic hat (dark)
4101,60,60,9078996621,151316610.35,True,,891.0,False,12301.081673982982,2026-03-02,Mystic robe top (dark)
4103,60,60,6053071828,100884530.46666667,True,,1000.0,False,10044.129154220722,2026-03-02,Mystic robe bottom (dark)
4105,60,60,129746504,2162441.7333333334,True,,2334.0,False,1470.5243055908097,2026-03-02,Mystic gloves (dark)
4107,60,60,1234958600,20582643.333333332,True,,1490.0,False,4536.809818951345,2026-03-02,Mystic boots (dark)
4109,60,60,249579754,4159662.566666667,True,,2070.0,False,2039.5250836081098,2026-03-02,Mystic hat (light)
4111,60,60,3274391133,54573185.55,True,,1181.0,False,7387.36661808523,2026-03-02,Mystic robe top (light)
4113,60,60,2017027090,33617118.166666664,True,,1333.0,False,5798.027092612337,2026-03-02,Mystic robe bottom (light)
4115,60,60,104941065,1749017.75,True,,2403.0,False,1322.50434781894,2026-03-02,Mystic gloves (light)
4117,60,60,258720890,4312014.833333333,True,,2057.0,False,2076.539148037747,2026-03-02,Mystic boots (light)
4119,60,60,2514088,41901.46666666667,True,,3725.0,False,204.69847744100753,2026-03-02,Bronze boots
4121,60,60,126313677,2105227.95,True,,2344.0,False,1450.9403674858593,2026-03-02,Iron boots
4123,60,60,2492534,41542.23333333333,True,,3727.0,False,203.8191191555231,2026-03-02,Steel boots
4125,60,60,6795094,113251.56666666667,True,,3486.0,False,336.52870110388307,2026-03-02,Black boots
4127,60,60,17384142,289735.7,True,,3130.0,False,538.2710283862582,2026-03-02,Mithril boots
4129,60,60,62208234,1036803.9,True,,2622.0,False,1018.2356799876933,2026-03-02,Adamant boots
4131,60,60,3100392824,51673213.733333334,True,,1200.0,False,7188.408289276099,2026-03-02,Rune boots
4151,60,60,543567097599,9059451626.65,True,,124.0,False,95181.15163544724,2026-03-02,Abyssal whip
4153,60,60,79549858229,1325830970.4833333,True,,389.0,False,36411.96191477923,2026-03-02,Granite maul
4156,60,60,139486572,2324776.2,True,,2304.0,False,1524.7216795205609,2026-03-02,Mirror shield
4161,60,60,45823728,763728.8,True,,2729.0,False,873.915785416421,2026-03-02,Bag of salt
4162,60,60,12866060,214434.33333333334,True,,3247.0,False,463.0705489807502,2026-03-02,Rock hammer
4164,60,60,21098393,351639.88333333336,True,,3054.0,False,592.9923130474234,2026-03-02,Facemask
4166,60,60,8794896,146581.6,True,,3401.0,False,382.85976544943975,2026-03-02,Earmuffs
4168,60,60,12348843,205814.05,True,,3265.0,False,453.66733406759624,2026-03-02,Nose peg
4170,60,60,397281665,6621361.083333333,True,,1898.0,False,2573.2005524897068,2026-03-02,Slayer's staff
4207,60,60,41727413496,695456891.6,True,,522.0,False,26371.516672349357,2026-03-02,Crystal weapon seed
4298,60,60,10254729,170912.15,True,,3340.0,False,413.415227102244,2026-03-02,Ham shirt
4300,60,60,23805284,396754.73333333334,True,,2997.0,False,629.884698443559,2026-03-02,Ham robe
4302,60,60,8714944,145249.06666666668,True,,3405.0,False,381.11555552964074,2026-03-02,Ham hood
4304,60,60,115169567,1919492.7833333334,True,,2376.0,False,1385.457607916364,2026-03-02,Ham cloak
4306,60,60,126328034,2105467.2333333334,True,,2343.0,False,1451.0228231607293,2026-03-02,Ham logo
4308,60,60,84057781,1400963.0166666666,True,,2495.0,False,1183.6228354787122,2026-03-02,Ham gloves
4310,60,60,292756400,4879273.333333333,True,,2008.0,False,2208.9077240422093,2026-03-02,Ham boots
4315,60,60,18379187,306319.7833333333,True,,3110.0,False,553.4616367313396,2026-03-02,Team-1 cape
4317,60,60,10305414,171756.9,True,,3336.0,False,414.43564035927216,2026-03-02,Team-2 cape
4319,59,59,1571194,26186.566666666666,True,,3802.0,False,161.82263953682954,2026-03-02,Team-3 cape
4321,53,53,51588694,859811.5666666667,True,,2685.0,False,927.2602475393122,2026-03-02,Team-4 cape
4323,60,60,3534361,58906.01666666667,True,,3643.0,False,242.70561729524653,2026-03-02,Team-5 cape
4325,60,60,4354220,72570.33333333333,True,,3600.0,False,269.3888144176245,2026-03-02,Team-6 cape
4327,60,60,2728212,45470.2,True,,3707.0,False,213.23742635850772,2026-03-02,Team-7 cape
4329,60,60,357923,5965.383333333333,True,,3930.0,False,77.23589407350272,2026-03-02,Team-8 cape
4331,60,60,798221,13303.683333333332,True,,3876.0,False,115.34159411649092,2026-03-02,Team-9 cape
4333,60,60,3950218,65836.96666666666,True,,3617.0,False,256.5871521855034,2026-03-02,Team-10 cape
4335,60,60,4426129,73768.81666666667,True,,3594.0,False,271.6041543619439,2026-03-02,Team-11 cape
4337,60,60,3710070,61834.5,True,,3634.0,False,248.6654378879381,2026-03-02,Team-12 cape
4339,60,60,2849256,47487.6,True,,3700.0,False,217.91649776921435,2026-03-02,Team-13 cape
4341,60,60,3165894,52764.9,True,,3665.0,False,229.70611659248434,2026-03-02,Team-14 cape
4343,60,60,6700432,111673.86666666667,True,,3492.0,False,334.1764005232366,2026-03-02,Team-15 cape
4345,60,60,980540,16342.333333333334,True,,3853.0,False,127.83713597125576,2026-03-02,Team-16 cape
4347,60,60,20240205,337336.75,True,,3069.0,False,580.8069817073483,2026-03-02,Team-17 cape
4349,60,60,2522669,42044.48333333333,True,,3723.0,False,205.04751481872032,2026-03-02,Team-18 cape
4351,60,60,4463937,74398.95,True,,3591.0,False,272.7617091895415,2026-03-02,Team-19 cape
4353,60,60,2400726,40012.1,True,,3733.0,False,200.0302477126897,2026-03-02,Team-20 cape
4355,60,60,951006,15850.1,True,,3860.0,False,125.89718027025069,2026-03-02,Team-21 cape
4357,59,59,1050359,17505.983333333334,True,,3847.0,False,132.31017849482834,2026-03-02,Team-22 cape
4359,60,60,778512,12975.2,True,,3881.0,False,113.90873539812476,2026-03-02,Team-23 cape
4361,57,57,1062604,17710.066666666666,True,,3846.0,False,133.07917442885895,2026-03-02,Team-24 cape
4363,60,60,3338514,55641.9,True,,3659.0,False,235.88535350886033,2026-03-02,Team-25 cape
4365,60,60,6718591,111976.51666666666,True,,3491.0,False,334.6289238345464,2026-03-02,Team-26 cape
4367,60,60,8874032,147900.53333333333,True,,3397.0,False,384.5783838612531,2026-03-02,Team-27 cape
4369,60,60,14526573,242109.55,True,,3187.0,False,492.04628847294435,2026-03-02,Team-28 cape
4371,60,60,2008236,33470.6,True,,3764.0,False,182.94971986860216,2026-03-02,Team-29 cape
4373,60,60,1918680,31978.0,True,,3774.0,False,178.82393575805224,2026-03-02,Team-30 cape
4375,60,60,1467525,24458.75,True,,3814.0,False,156.39293462301933,2026-03-02,Team-31 cape
4377,60,60,1701505,28358.416666666668,True,,3791.0,False,168.39957442543218,2026-03-02,Team-32 cape
4379,58,58,2215490,36924.833333333336,True,,3745.0,False,192.15835483614376,2026-03-02,Team-33 cape
4381,50,50,5322465,88707.75,True,,3555.0,False,297.83846292915223,2026-03-02,Team-34 cape
4383,59,59,2157049,35950.816666666666,True,,3749.0,False,189.60700584806108,2026-03-02,Team-35 cape
4385,60,60,3515052,58584.2,True,,3644.0,False,242.04173193893652,2026-03-02,Team-36 cape
4387,60,60,1801791,30029.85,True,,3784.0,False,173.2912288605514,2026-03-02,Team-37 cape
4389,60,60,5359517,89325.28333333334,True,,3554.0,False,298.8733566802724,2026-03-02,Team-38 cape
4391,60,60,2169129,36152.15,True,,3747.0,False,190.1371873148438,2026-03-02,Team-39 cape
4393,60,60,843916,14065.266666666666,True,,3873.0,False,118.59707697353534,2026-03-02,Team-40 cape
4395,60,60,2075226,34587.1,True,,3758.0,False,185.97607372992903,2026-03-02,Team-41 cape
4397,60,60,1099992,18333.2,True,,3845.0,False,135.40014771040688,2026-03-02,Team-42 cape
4399,60,60,3480676,58011.26666666667,True,,3646.0,False,240.85528158349916,2026-03-02,Team-43 cape
4401,58,58,1126497,18774.95,True,,3843.0,False,137.02171360773445,2026-03-02,Team-44 cape
4403,60,60,6165495,102758.25,True,,3521.0,False,320.5592768896261,2026-03-02,Team-45 cape
4405,60,60,2116061,35267.683333333334,True,,3752.0,False,187.79692045753396,2026-03-02,Team-46 cape
4407,60,60,9287024,154783.73333333334,True,,3383.0,False,393.42563888660504,2026-03-02,Team-47 cape
4409,60,60,3033608,50560.13333333333,True,,3677.0,False,224.85580564738223,2026-03-02,Team-48 cape
4411,60,60,4471109,74518.48333333334,True,,3590.0,False,272.98073802620826,2026-03-02,Team-49 cape
4413,60,60,7288294,121471.56666666667,True,,3463.0,False,348.5277129105613,2026-03-02,Team-50 cape
4417,60,60,11121660677,185361011.28333333,True,,834.0,False,13614.735079439972,2026-03-02,Guthix rest(4)
4419,60,60,827792495,13796541.583333334,True,,1633.0,False,3714.369607797982,2026-03-02,Guthix rest(3)
4421,60,60,90693022,1511550.3666666667,True,,2461.0,False,1229.4512461527975,2026-03-02,Guthix rest(2)
4423,60,60,117847186,1964119.7666666666,True,,2369.0,False,1401.4705728864471,2026-03-02,Guthix rest(1)
4436,60,60,9881305,164688.41666666666,True,,3358.0,False,405.8182064258165,2026-03-02,Airtight pot
4438,39,39,4482,74.7,False,Insufficient priced days (<45). Insufficient volume days (<40). ,,False,8.64291617453276,2026-03-02,Unfired pot lid
4440,60,60,7407313,123455.21666666666,True,,3457.0,False,351.3619453877535,2026-03-02,Pot lid
4456,60,60,25935753,432262.55,True,,2964.0,False,657.4667672209752,2026-03-02,Bowl of hot water
4458,59,59,23326553,388775.88333333336,True,,3007.0,False,623.5189518638012,2026-03-02,Cup of water
4460,60,60,1521123488,25352058.133333333,True,,1419.0,False,5035.08273351425,2026-03-02,Cup of hot water
4517,60,60,180761748,3012695.8,True,,2192.0,False,1735.7119000571495,2026-03-02,Giant frog legs
4522,60,60,12265319,204421.98333333334,True,,3267.0,False,452.13049369991995,2026-03-02,Oil lamp
4525,60,60,1677568,27959.466666666667,True,,3796.0,False,167.21084494334292,2026-03-02,Empty oil lamp
4527,60,60,7239772,120662.86666666667,True,,3467.0,False,347.36560950483664,2026-03-02,Empty candle lantern
4529,60,60,10260386,171006.43333333332,True,,3339.0,False,413.52924120711623,2026-03-02,Candle lantern (white)
4532,60,60,13988097,233134.95,True,,3206.0,False,482.84050161518144,2026-03-02,Candle lantern (black)
4535,52,52,385372,6422.866666666667,True,,3926.0,False,80.14278923687812,2026-03-02,Empty oil lantern
4537,60,60,3149109,52485.15,True,,3669.0,False,229.09637709924615,2026-03-02,Oil lantern
4540,59,59,397785,6629.75,True,,3922.0,False,81.42327677022094,2026-03-02,Oil lantern frame
4542,60,60,495301719,8255028.65,True,,1821.0,False,2873.156565521622,2026-03-02,Lantern lens
4544,60,60,15766957,262782.61666666664,True,,3161.0,False,512.6232697280398,2026-03-02,Bullseye lantern (unf)
4546,60,60,38954201,649236.6833333333,True,,2780.0,False,805.7522468683121,2026-03-02,Bullseye lantern (empty)
4548,60,60,179396221,2989937.0166666666,True,,2199.0,False,1729.1434343820836,2026-03-02,Bullseye lantern
4551,60,60,18947228,315787.13333333336,True,,3100.0,False,561.9494046027039,2026-03-02,Spiny helmet
4580,60,60,17220130,287002.1666666667,True,,3135.0,False,535.725831621611,2026-03-02,Black spear
4582,2,2,8308,138.46666666666667,False,Insufficient priced days (<45). Insufficient volume days (<40). ,,False,11.767186013090244,2026-03-02,Black spear(p)
4585,60,60,180889884573,3014831409.55,True,,231.0,False,54907.48045166524,2026-03-02,Dragon plateskirt
4587,60,60,35005598392,583426639.8666667,True,,558.0,False,24154.22612849906,2026-03-02,Dragon scimitar
4591,60,60,1848628,30810.466666666667,True,,3777.0,False,175.52910489906415,2026-03-02,Kharidian headpiece
4593,60,60,9434380,157239.66666666666,True,,3373.0,False,396.53457184294365,2026-03-02,Fake beard
4600,60,60,2994215,49903.583333333336,True,,3684.0,False,223.39109949443673,2026-03-02,Willow blackjack
4608,60,60,2519610,41993.5,True,,3724.0,False,204.92315632939093,2026-03-02,Super kebab
4627,60,60,181807946,3030132.433333333,True,,2188.0,False,1740.7275586183305,2026-03-02,Bandit's brew
4668,60,60,6874116,114568.6,True,,3481.0,False,338.479836917947,2026-03-02,Garlic powder
4675,60,60,25275002935,421250048.9166667,True,,641.0,False,20524.376943446216,2026-03-02,Ancient staff
4684,60,60,35793299,596554.9833333333,True,,2818.0,False,772.3697193270418,2026-03-02,Linen (Icthlarin's Little Helper)
4687,60,60,34639483,577324.7166666667,True,,2836.0,False,759.8188709598273,2026-03-02,Bucket of sap
4689,27,27,475499,7924.983333333334,False,Insufficient priced days (<45). Insufficient volume days (<40). ,,False,89.02237546444901,2026-03-02,Pile of salt
4694,60,60,16432071340,273867855.6666667,True,,743.0,False,16548.953310305358,2026-03-02,Steam rune
4695,60,60,15524788149,258746469.15,True,,762.0,False,16085.598190617593,2026-03-02,Mist rune
4696,60,60,3757123596,62618726.6,True,,1143.0,False,7913.199517262281,2026-03-02,Dust rune
4697,60,60,24280397184,404673286.4,True,,655.0,False,20116.49289513458,2026-03-02,Smoke rune
4698,60,60,10628331233,177138853.88333333,True,,849.0,False,13309.352121096403,2026-03-02,Mud rune
4699,60,60,9160585376,152676422.93333334,True,,890.0,False,12356.230126269636,2026-03-02,Lava rune
4708,60,60,16500435279,275007254.65,True,,741.0,False,16583.342686262018,2026-03-02,Ahrim's hood
4710,60,60,14106202686,235103378.1,True,,777.0,False,15333.081167854032,2026-03-02,Ahrim's staff
4712,60,60,172535540244,2875592337.4,True,,237.0,False,53624.549764077274,2026-03-02,Ahrim's robetop
4714,60,60,145780531161,2429675519.35,True,,259.0,False,49291.7388550049,2026-03-02,Ahrim's robeskirt
4716,60,60,10874371528,181239525.46666667,True,,842.0,False,13462.522997813845,2026-03-02,Dharok's helm
4718,60,60,69486406559,1158106775.9833333,True,,417.0,False,34030.9678966575,2026-03-02,Dharok's greataxe
4720,60,60,27259478972,454324649.53333336,True,,619.0,False,21314.89266999328,2026-03-02,Dharok's platebody
4722,60,60,27768415639,462806927.31666666,True,,611.0,False,21512.947899269097,2026-03-02,Dharok's platelegs
4724,60,60,2960466511,49341108.516666666,True,,1212.0,False,7024.3226375691675,2026-03-02,Guthan's helm
4726,60,60,1557881350,25964689.166666668,True,,1409.0,False,5095.555825095695,2026-03-02,Guthan's warspear
4728,60,60,4196797831,69946630.51666667,True,,1113.0,False,8363.410220518103,2026-03-02,Guthan's platebody
4730,60,60,3837056468,63950941.13333333,True,,1133.0,False,7996.9332330171,2026-03-02,Guthan's chainskirt
4732,60,60,3346659239,55777653.983333334,True,,1175.0,False,7468.443879640077,2026-03-02,Karil's coif
4734,60,60,1952829739,32547162.316666666,True,,1342.0,False,5705.012034752132,2026-03-02,Karil's crossbow
4736,60,60,96482796970,1608046616.1666667,True,,353.0,False,40100.45655808256,2026-03-02,Karil's leathertop
4738,60,60,40490740897,674845681.6166667,True,,526.0,False,25977.792085099663,2026-03-02,Karil's leatherskirt
4740,60,60,6047399492,100789991.53333333,True,,1001.0,False,10039.421872465233,2026-03-02,Bolt rack
4745,60,60,4269760350,71162672.5,True,,1104.0,False,8435.797087412664,2026-03-02,Torag's helm
4747,60,60,1219907072,20331784.533333335,True,,1498.0,False,4509.0780136668,2026-03-02,Torag's hammers
4749,60,60,12087110897,201451848.28333333,True,,815.0,False,14193.373393359781,2026-03-02,Torag's platebody
4751,60,60,17535319152,292255319.2,True,,729.0,False,17095.476571303883,2026-03-02,Torag's platelegs
4753,60,60,5501407502,91690125.03333333,True,,1031.0,False,9575.496072441016,2026-03-02,Verac's helm
4755,60,60,1355837016,22597283.6,True,,1462.0,False,4753.660021499224,2026-03-02,Verac's flail
4757,60,60,2940039587,49000659.78333333,True,,1215.0,False,7000.047127222311,2026-03-02,Verac's brassard
4759,60,60,18662825253,311047087.55,True,,716.0,False,17636.527083017223,2026-03-02,Verac's plateskirt
4773,60,60,16822787,280379.7833333333,True,,3144.0,False,529.509002126813,2026-03-02,Bronze brutal
4778,60,60,36621873,610364.55,True,,2808.0,False,781.2583119557834,2026-03-02,Iron brutal
4783,60,60,89331303,1488855.05,True,,2465.0,False,1220.186481649424,2026-03-02,Steel brutal
4788,53,53,1446209362,24103489.366666667,True,,1442.0,False,4909.530462953323,2026-03-02,Black brutal
4793,60,60,797917307,13298621.783333333,True,,1643.0,False,3646.727544433959,2026-03-02,Mithril brutal
4798,60,60,2351543625,39192393.75,True,,1280.0,False,6260.382875671424,2026-03-02,Adamant brutal
4803,60,60,6433811800,107230196.66666667,True,,982.0,False,10355.201430521121,2026-03-02,Rune brutal
4812,60,60,449660041,7494334.016666667,True,,1859.0,False,2737.578129783087,2026-03-02,Zogre bones
4819,60,60,159520904,2658681.7333333334,True,,2249.0,False,1630.5464523690619,2026-03-02,Bronze nails
4820,60,60,429721265,7162021.083333333,True,,1875.0,False,2676.19526255715,2026-03-02,Iron nails
4821,60,60,3887419715,64790328.583333336,True,,1131.0,False,8049.243975885769,2026-03-02,Black nails
4822,60,60,17032945714,283882428.56666666,True,,735.0,False,16848.810894738734,2026-03-02,Mithril nails
4823,60,60,11955101993,199251699.88333333,True,,818.0,False,14115.654426321626,2026-03-02,Adamantite nails
4824,60,60,42300330393,705005506.55,True,,519.0,False,26551.93978883652,2026-03-02,Rune nails
4825,57,57,3851704,64195.066666666666,True,,3622.0,False,253.36745384256966,2026-03-02,Unstrung comp bow
4827,60,60,28116719,468611.98333333334,True,,2940.0,False,684.5523963389021,2026-03-02,Comp ogre bow
4830,59,59,44997762,749962.7,True,,2738.0,False,866.0038683516373,2026-03-02,Fayrg bones
4832,60,60,15791473,263191.2166666667,True,,3160.0,False,513.0216532142349,2026-03-02,Raurg bones
4834,60,60,3879298928,64654982.13333333,True,,1132.0,False,8040.832179154924,2026-03-02,Ourg bones
4842,60,60,681380971,11356349.516666668,True,,1692.0,False,3369.9183249252,2026-03-02,Relicym's balm(4)
4844,60,60,21170580,352843.0,True,,3051.0,False,594.005892226668,2026-03-02,Relicym's balm(3)
4846,60,60,425432,7090.533333333334,True,,3918.0,False,84.20530466267154,2026-03-02,Relicym's balm(2)
4848,60,60,624997,10416.616666666667,True,,3897.0,False,102.06182766669754,2026-03-02,Relicym's balm(1)
4850,60,60,107359658,1789327.6333333333,True,,2394.0,False,1337.6575172043601,2026-03-02,Ogre coffin key
4860,60,60,1299653530,21660892.166666668,True,,1476.0,False,4654.12635912119,2026-03-02,Ahrim's hood 0
4866,60,60,3271706907,54528448.45,True,,1182.0,False,7384.338050902058,2026-03-02,Ahrim's staff 0
4872,60,60,31849795009,530829916.81666666,True,,580.0,False,23039.746457299974,2026-03-02,Ahrim's robetop 0
4878,60,60,26276522989,437942049.81666666,True,,629.0,False,20927.06500722609,2026-03-02,Ahrim's robeskirt 0
4884,60,60,17923071749,298717862.48333335,True,,724.0,False,17283.456323413247,2026-03-02,Dharok's helm 0
4890,60,60,101970158753,1699502645.8833334,True,,343.0,False,41225.02451040306,2026-03-02,Dharok's greataxe 0
4896,60,60,50542021783,842367029.7166667,True,,477.0,False,29023.559907714054,2026-03-02,Dharok's platebody 0
4902,60,60,52533534429,875558907.15,True,,471.0,False,29589.844662485135,2026-03-02,Dharok's platelegs 0
4908,60,60,305099441,5084990.683333334,True,,1996.0,False,2254.9923909701633,2026-03-02,Guthan's helm 0
4914,60,60,93503234,1558387.2333333334,True,,2449.0,False,1248.3538093558786,2026-03-02,Guthan's warspear 0
4920,60,60,389239795,6487329.916666667,True,,1905.0,False,2547.0237369656897,2026-03-02,Guthan's platebody 0
4926,60,60,452292890,7538214.833333333,True,,1855.0,False,2745.5809646290404,2026-03-02,Guthan's chainskirt 0
4932,60,60,579198613,9653310.216666667,True,,1758.0,False,3106.977665942687,2026-03-02,Karil's coif 0
4938,60,60,209010485,3483508.0833333335,True,,2133.0,False,1866.4158388026324,2026-03-02,Karil's crossbow 0
4944,60,60,19851539050,330858984.1666667,True,,696.0,False,18189.52952021208,2026-03-02,Karil's leathertop 0
4950,60,60,8198982788,136649713.13333333,True,,919.0,False,11689.726820303942,2026-03-02,Karil's leatherskirt 0
4956,60,60,841170333,14019505.55,True,,1627.0,False,3744.2630182720873,2026-03-02,Torag's helm 0
4962,60,60,46350188,772503.1333333333,True,,2725.0,False,878.9215740515949,2026-03-02,Torag's hammers 0
4968,60,60,2841733028,47362217.13333333,True,,1227.0,False,6882.0212970706025,2026-03-02,Torag's platebody 0
4974,60,60,5818891965,96981532.75,True,,1015.0,False,9847.920224595648,2026-03-02,Torag's platelegs 0
4980,60,60,1091758580,18195976.333333332,True,,1539.0,False,4265.674194466021,2026-03-02,Verac's helm 0
4986,60,60,100590078,1676501.3,True,,2419.0,False,1294.7977834395608,2026-03-02,Verac's flail 0
4992,60,60,396383489,6606391.483333333,True,,1901.0,False,2570.290155475318,2026-03-02,Verac's brassard 0
4998,60,60,5571111560,92851859.33333333,True,,1027.0,False,9635.966964105539,2026-03-02,Verac's plateskirt 0
5001,60,60,59026331,983772.1833333333,True,,2640.0,False,991.8529040807076,2026-03-02,Raw cave eel
5003,60,60,10008307,166805.11666666667,True,,3354.0,False,408.417821191322,2026-03-02,Cave eel
5014,60,60,26478035,441300.5833333333,True,,2955.0,False,664.304586265467,2026-03-02,Mining helmet
5016,60,60,5856271,97604.51666666666,True,,3532.0,False,312.4172157014825,2026-03-02,Bone spear
5018,60,60,1436210,23936.833333333332,True,,3819.0,False,154.7153299881215,2026-03-02,Bone club
5024,43,43,118361,1972.6833333333334,False,Insufficient priced days (<45). ,,False,44.41489990232257,2026-03-02,Woven top (brown)
5026,57,57,2079051,34650.85,True,,3756.0,False,186.14738784092566,2026-03-02,Woven top (yellow)
5028,60,60,4362704,72711.73333333334,True,,3598.0,False,269.65113263869915,2026-03-02,Woven top (blue)
5030,53,53,312298,5204.966666666666,True,,3935.0,False,72.14545492729717,2026-03-02,Shirt (brown)
5032,55,55,3545836,59097.26666666667,True,,3642.0,False,243.09929384238586,2026-03-02,Shirt (yellow)
5034,60,60,2420227,40337.11666666667,True,,3732.0,False,200.84102336591164,2026-03-02,Shirt (lilac)
5036,50,50,355011,5916.85,True,,3932.0,False,76.9210634351866,2026-03-02,Trousers (brown)
5038,41,41,71737,1195.6166666666666,False,Insufficient priced days (<45). ,,False,34.57769030265999,2026-03-02,Trousers (lilac)
5040,50,50,180415,3006.9166666666665,True,,3965.0,False,54.83535963834528,2026-03-02,Trousers (blue)
5042,60,60,8978699,149644.98333333334,True,,3391.0,False,386.83973856538233,2026-03-02,Shorts (brown)
5044,60,60,7481992,124699.86666666667,True,,3456.0,False,353.1286828716504,2026-03-02,Shorts (yellow)
5046,60,60,30258352,504305.86666666664,True,,2904.0,False,710.1449617272988,2026-03-02,Shorts (blue)
5048,37,37,39665,661.0833333333334,False,Insufficient priced days (<45). Insufficient volume days (<40). ,,False,25.711540858792056,2026-03-02,Skirt (brown)
5050,60,60,14524273,242071.21666666667,True,,3188.0,False,492.0073339561786,2026-03-02,Skirt (lilac)
5052,55,55,251919,4198.65,True,,3950.0,False,64.79699067086372,2026-03-02,Skirt (blue)
5075,60,60,182475962917,3041266048.616667,True,,228.0,False,55147.674915781055,2026-03-02,Bird nest (empty)
5096,60,60,6139441,102324.01666666666,True,,3524.0,False,319.88125400946313,2026-03-02,Marigold seed
5097,60,60,6143205,102386.75,True,,3523.0,False,319.9792962052389,2026-03-02,Rosemary seed
5098,60,60,3847918,64131.96666666667,True,,3623.0,False,253.24290052569424,2026-03-02,Nasturtium seed
5099,60,60,6207530,103458.83333333333,True,,3519.0,False,321.65017228867345,2026-03-02,Woad seed
5100,60,60,76867196,1281119.9333333333,True,,2535.0,False,1131.865686967024,2026-03-02,Limpwurt seed
5101,60,60,3392889,56548.15,True,,3657.0,False,237.79854919658362,2026-03-02,Redberry seed
5102,60,60,3087535,51458.916666666664,True,,3672.0,False,226.84557890041998,2026-03-02,Cadavaberry seed
5103,60,60,5500525,91675.41666666667,True,,3546.0,False,302.7794852143498,2026-03-02,Dwellberry seed
5104,60,60,3711575,61859.583333333336,True,,3633.0,False,248.71586868017354,2026-03-02,Jangerberry seed
5105,60,60,5399839,89997.31666666667,True,,3550.0,False,299.99552774444265,2026-03-02,Whiteberry seed
5106,60,60,15016090,250268.16666666666,True,,3174.0,False,500.26809479184925,2026-03-02,Poison ivy seed
5280,60,60,29491868,491531.13333333336,True,,2916.0,False,701.0928136369203,2026-03-02,Cactus seed
5281,60,60,66223260,1103721.0,True,,2590.0,False,1050.5812676799449,2026-03-02,Belladonna seed
